settlement_date,ticker,sector,market_cap_tier,asset_class,counterparty_id,counterparty_type,counterparty_size,quantity_failed,price_usd,fail_value_usd,daily_volume_shares,fail_rate_pct,days_failed_consecutive,settlement_lag_days,slo_breach,threshold_flag,fail_reason,regime_base_mult,is_post_t1
2024-12-05,OPEN,Financials,mid,Financials Equity,CUSTODY_B,Custodian,large,79841,2.91,231946.86,18608731,0.4291,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-05,SOFI,Financials,mid,Financials Equity,CUSTODY_B,Custodian,large,500000,10.26,5130360.17,45906166,1.0892,1,1,0,0,Custodian Delay,1.0,1
2024-12-05,SOFI,Financials,mid,Financials Equity,FOREIGN_A,Foreign Dealer,large,500000,10.26,5130360.17,45906166,1.0892,1,1,0,0,SSI Mismatch,1.0,1
2024-12-05,CLOV,Healthcare,mid,Healthcare Equity,REGB_B,Regional Broker,mid,500000,1.79,893056.74,27783712,1.7996,1,3,0,0,Short Sale Locate Failure,1.0,1
2024-12-05,SPCE,Consumer,mid,Consumer Equity,PRIME_C,Prime Broker,large,500000,1.2,600877.35,21363661,2.3404,1,1,0,0,SSI Mismatch,1.0,1
2024-12-05,SPY,ETF,large,ETF,CUSTODY_B,Custodian,large,88296,566.27,49999807.25,100595744,0.0878,1,1,0,0,Corporate Action,1.0,1
2024-12-05,SPY,ETF,large,ETF,PRIME_B,Prime Broker,large,88296,566.27,49999807.25,100595744,0.0878,1,2,0,0,Securities Lending Recall,1.0,1
2024-12-05,SPY,ETF,large,ETF,HEDGE_B,Hedge Fund,mid,88296,566.27,49999807.25,100595744,0.0878,2,1,0,0,Counterparty Error,1.0,1
2024-12-05,IWM,ETF,mid,ETF,CUSTODY_A,Custodian,large,256805,194.7,49999945.76,34855969,0.7368,1,2,0,0,Securities Lending Recall,1.0,1
2024-12-05,LQD,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,180429,108.29,19538001.36,16663302,1.0828,1,1,0,0,SSI Mismatch,1.0,1
2024-12-05,LQD,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,112154,108.29,12144749.49,16663302,0.6731,1,1,0,0,SSI Mismatch,1.0,1
2024-12-06,GOOGL,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,176341,177.89,31368908.94,18192133,0.9693,1,1,0,0,SSI Mismatch,1.0,1
2024-12-06,AMZN,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,275915,181.22,49999979.04,45973796,0.6002,1,2,0,0,SSI Mismatch,1.0,1
2024-12-06,NVDA,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,386565,129.34,49999893.36,380238907,0.1017,1,4,1,0,Custodian Delay,1.0,1
2024-12-06,NVDA,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,386565,129.34,49999893.36,380238907,0.1017,1,1,0,0,SSI Mismatch,1.0,1
2024-12-06,NVDA,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,386565,129.34,49999893.36,380238907,0.1017,1,3,0,0,Custodian Delay,1.0,1
2024-12-06,META,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,96152,520.01,49999900.15,19189830,0.5011,1,1,0,0,Custodian Delay,1.0,1
2024-12-06,META,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,96152,520.01,49999900.15,19189830,0.5011,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-06,JPM,Financials,large,Financials Equity,PRIME_A,Prime Broker,large,65339,202.12,13206574.49,17216515,0.3795,1,3,0,0,SSI Mismatch,1.0,1
2024-12-06,JPM,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,247373,202.12,49999999.26,17216515,1.4368,4,1,0,0,SSI Mismatch,1.0,1
2024-12-06,JPM,Financials,large,Financials Equity,HEDGE_B,Hedge Fund,mid,223484,202.12,45171461.05,17216515,1.2981,2,2,0,0,Counterparty Error,1.0,1
2024-12-06,BAC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,500000,37.47,18737081.84,51463873,0.9716,2,1,0,0,Securities Lending Recall,1.0,1
2024-12-06,GS,Financials,large,Financials Equity,PRIME_B,Prime Broker,large,47907,470.25,22528115.72,4284962,1.118,1,1,0,0,System Issue,1.0,1
2024-12-06,MS,Financials,large,Financials Equity,HEDGE_B,Hedge Fund,mid,79358,96.24,7637792.49,6949101,1.142,2,1,0,0,Counterparty Error,1.0,1
2024-12-06,XOM,Energy,large,Energy Equity,REGB_A,Regional Broker,mid,226930,117.29,26616694.54,22910088,0.9905,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-06,XOM,Energy,large,Energy Equity,HEDGE_B,Hedge Fund,mid,426292,117.29,49999929.26,22910088,1.8607,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-06,JNJ,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,279253,159.39,44510277.41,9308466,3.0,2,1,0,0,Securities Lending Recall,1.0,1
2024-12-06,JNJ,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,145212,159.39,23145414.38,9308466,1.56,2,1,0,0,Custodian Delay,1.0,1
2024-12-06,PFE,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,500000,27.89,13943977.22,70168203,0.7126,1,2,0,0,Counterparty Error,1.0,1
2024-12-06,PFE,Healthcare,large,Healthcare Equity,REGB_B,Regional Broker,mid,500000,27.89,13943977.22,70168203,0.7126,1,1,0,0,System Issue,1.0,1
2024-12-06,WMT,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,101549,196.76,19981144.07,8890616,1.1422,1,1,0,0,FX Settlement Mismatch,1.0,1
2024-12-06,COST,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,34447,887.23,30562449.5,2217538,1.5534,1,2,0,0,Counterparty Error,1.0,1
2024-12-06,COST,Consumer,large,Consumer Equity,FOREIGN_A,Foreign Dealer,large,19181,887.23,17017979.62,2217538,0.865,2,2,0,0,SSI Mismatch,1.0,1
2024-12-06,BBAI,Technology,mid,Technology Equity,HEDGE_A,Hedge Fund,mid,500000,3.22,1611328.99,20761621,2.4083,1,2,0,0,Short Sale Locate Failure,1.0,1
2024-12-06,BBAI,Technology,mid,Technology Equity,PRIME_A,Prime Broker,large,500000,3.22,1611328.99,20761621,2.4083,1,1,0,0,Custodian Delay,1.0,1
2024-12-06,OPEN,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,2.78,1388517.24,22039187,2.2687,2,1,0,0,Custodian Delay,1.0,1
2024-12-06,HOOD,Financials,mid,Financials Equity,CUSTODY_B,Custodian,large,500000,17.07,8536664.99,32178069,1.5539,1,1,0,0,Custodian Delay,1.0,1
2024-12-06,CLOV,Healthcare,mid,Healthcare Equity,CUSTODY_A,Custodian,large,500000,1.73,866327.32,55927489,0.894,1,1,0,0,System Issue,1.0,1
2024-12-06,CLOV,Healthcare,mid,Healthcare Equity,CUSTODY_B,Custodian,large,500000,1.73,866327.32,55927489,0.894,1,1,0,0,Custodian Delay,1.0,1
2024-12-06,CLOV,Healthcare,mid,Healthcare Equity,REGB_A,Regional Broker,mid,500000,1.73,866327.32,55927489,0.894,1,3,0,0,Securities Lending Recall,1.0,1
2024-12-06,SPCE,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,1.18,587977.23,30502184,1.6392,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-06,SPCE,Consumer,mid,Consumer Equity,HEDGE_B,Hedge Fund,mid,500000,1.18,587977.23,30502184,1.6392,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-06,SPY,ETF,large,ETF,FOREIGN_A,Foreign Dealer,large,89187,560.61,49999485.56,145394786,0.0613,2,4,1,0,SSI Mismatch,1.0,1
2024-12-06,IWM,ETF,mid,ETF,FOREIGN_A,Foreign Dealer,large,238070,210.02,49999893.93,44349481,0.5368,2,3,0,0,FX Settlement Mismatch,1.0,1
2024-12-06,ARK,ETF,mid,ETF,PRIME_B,Prime Broker,large,448961,50.27,22570286.19,13222235,3.3955,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-06,ARK,ETF,mid,ETF,CUSTODY_A,Custodian,large,476000,50.27,23929597.95,13222235,3.6,1,1,0,0,Corporate Action,1.0,1
2024-12-06,ARK,ETF,mid,ETF,HEDGE_B,Hedge Fund,mid,483999,50.27,24331725.8,13222235,3.6605,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-06,ARKK,ETF,mid,ETF,REGB_A,Regional Broker,mid,500000,50.33,25165564.23,20529690,2.4355,1,1,0,0,Custodian Delay,1.0,1
2024-12-06,ARKK,ETF,mid,ETF,HEDGE_B,Hedge Fund,mid,500000,50.33,25165564.23,20529690,2.4355,1,1,0,0,Counterparty Error,1.0,1
2024-12-06,TLT,Bond ETF,large,Bond ETF,PRIME_B,Prime Broker,large,257600,93.2,24009556.09,25392492,1.0145,1,4,1,0,Custodian Delay,1.0,1
2024-12-06,HYG,Bond ETF,large,Bond ETF,PRIME_C,Prime Broker,large,181812,77.73,14132987.49,23661845,0.7684,1,2,0,0,System Issue,1.0,1
2024-12-09,MSFT,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,114500,436.68,49999740.07,44125227,0.2595,1,1,0,0,Custodian Delay,1.0,1
2024-12-09,MSFT,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,114500,436.68,49999740.07,44125227,0.2595,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-09,MSFT,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,114500,436.68,49999740.07,44125227,0.2595,1,2,0,0,SSI Mismatch,1.0,1
2024-12-09,GOOGL,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,283252,176.52,49999970.77,23232731,1.2192,1,4,1,0,Securities Lending Recall,1.0,1
2024-12-09,GOOGL,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,162660,176.52,28712931.4,23232731,0.7001,1,3,0,0,Corporate Action,1.0,1
2024-12-09,TSLA,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,202757,246.6,49999844.23,111153745,0.1824,1,1,0,0,SSI Mismatch,1.0,1
2024-12-09,JPM,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,251253,199.0,49999868.6,18101104,1.3881,2,1,0,0,Securities Lending Recall,1.0,1
2024-12-09,BAC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,301292,38.2,11509048.88,63891392,0.4716,3,4,1,0,Custodian Delay,1.0,1
2024-12-09,BAC,Financials,large,Financials Equity,HEDGE_B,Hedge Fund,mid,394733,38.2,15078400.33,63891392,0.6178,1,1,0,0,SSI Mismatch,1.0,1
2024-12-09,JNJ,Healthcare,large,Healthcare Equity,FOREIGN_B,Foreign Dealer,large,221153,155.98,34494912.44,9205022,2.4025,1,1,0,0,Custodian Delay,1.0,1
2024-12-09,PFE,Healthcare,large,Healthcare Equity,FOREIGN_B,Foreign Dealer,large,500000,28.02,14008206.4,48747290,1.0257,1,1,0,0,Custodian Delay,1.0,1
2024-12-09,PFE,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,500000,28.02,14008206.4,48747290,1.0257,1,4,1,0,Custodian Delay,1.0,1
2024-12-09,PFE,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,393964,28.02,11037458.05,48747290,0.8082,2,2,0,0,Short Sale Locate Failure,1.0,1
2024-12-09,MRK,Healthcare,large,Healthcare Equity,REGB_A,Regional Broker,mid,157065,130.22,20452557.38,7931988,1.9801,1,2,0,0,Custodian Delay,1.0,1
2024-12-09,MRK,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,113933,130.22,14836031.07,7931988,1.4364,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-09,MRK,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,94410,130.22,12293801.56,7931988,1.1902,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-09,COST,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,36847,874.83,32234782.25,3894205,0.9462,1,1,0,0,Custodian Delay,1.0,1
2024-12-09,RIVN,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,11.99,5994304.92,70595219,0.7083,1,1,0,0,SSI Mismatch,1.0,1
2024-12-09,LCID,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,3.41,1704082.16,79192032,0.6314,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-09,BBAI,Technology,mid,Technology Equity,PRIME_B,Prime Broker,large,499625,3.2,1598203.33,16515661,3.0252,2,1,0,0,System Issue,1.0,1
2024-12-09,OPEN,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,2.82,1408713.6,35271046,1.4176,3,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-09,HOOD,Financials,mid,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,17.15,8572860.1,36942146,1.3535,1,4,1,0,SSI Mismatch,1.0,1
2024-12-09,NKLA,Consumer,mid,Consumer Equity,HEDGE_A,Hedge Fund,mid,500000,0.9,450147.61,29550555,1.692,1,2,0,0,Counterparty Error,1.0,1
2024-12-09,SPY,ETF,large,ETF,FOREIGN_A,Foreign Dealer,large,86163,580.29,49999910.7,75622117,0.1139,3,3,0,0,Custodian Delay,1.0,1
2024-12-09,SPY,ETF,large,ETF,PRIME_C,Prime Broker,large,86163,580.29,49999910.7,75622117,0.1139,2,3,0,0,SSI Mismatch,1.0,1
2024-12-09,ARK,ETF,mid,ETF,PRIME_A,Prime Broker,large,500000,51.2,25599749.0,19354910,2.5833,1,2,0,0,Custodian Delay,1.0,1
2024-12-09,ARKK,ETF,mid,ETF,CUSTODY_B,Custodian,large,154245,47.56,7335999.68,20768418,0.7427,1,2,0,0,Securities Lending Recall,1.0,1
2024-12-09,ARKK,ETF,mid,ETF,PRIME_A,Prime Broker,large,458676,47.56,21814950.18,20768418,2.2085,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-09,TLT,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,311796,98.43,30689863.84,34551340,0.9024,1,2,0,0,FX Settlement Mismatch,1.0,1
2024-12-09,HYG,Bond ETF,large,Bond ETF,CUSTODY_A,Custodian,large,267158,76.48,20432943.41,28509452,0.9371,1,2,0,0,Corporate Action,1.0,1
2024-12-09,LQD,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,465020,107.52,49999909.66,23784686,1.9551,1,2,0,0,Securities Lending Recall,1.0,1
2024-12-09,LQD,Bond ETF,large,Bond ETF,PRIME_B,Prime Broker,large,352020,107.52,37849916.56,23784686,1.48,1,3,0,0,SSI Mismatch,1.0,1
2024-12-10,GOOGL,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,111375,171.95,19151232.89,17741683,0.6278,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-10,NVDA,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,382844,130.6,49999908.7,208881794,0.1833,1,1,0,0,Custodian Delay,1.0,1
2024-12-10,META,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,97987,510.27,49999933.17,21228752,0.4616,1,1,0,0,Corporate Action,1.0,1
2024-12-10,TSLA,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,201256,248.44,49999923.27,170670513,0.1179,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-10,BAC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,500000,36.75,18375803.85,64323325,0.7773,4,1,0,0,Securities Lending Recall,1.0,1
2024-12-10,BAC,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,500000,36.75,18375803.85,64323325,0.7773,1,1,0,0,Corporate Action,1.0,1
2024-12-10,MS,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,70717,97.98,6928807.36,9102325,0.7769,1,1,0,0,SSI Mismatch,1.0,1
2024-12-10,WFC,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,500000,58.19,29094751.43,27156515,1.8412,1,1,0,0,SSI Mismatch,1.0,1
2024-12-10,CVX,Energy,large,Energy Equity,HEDGE_A,Hedge Fund,mid,197916,160.55,31776175.79,11020838,1.7958,1,4,1,0,Counterparty Error,1.0,1
2024-12-10,CVX,Energy,large,Energy Equity,REGB_B,Regional Broker,mid,212387,160.55,34099550.56,11020838,1.9271,1,2,0,0,Securities Lending Recall,1.0,1
2024-12-10,CVX,Energy,large,Energy Equity,PRIME_B,Prime Broker,large,193966,160.55,31141988.08,11020838,1.76,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-10,JNJ,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,92803,151.98,14103953.44,5948970,1.56,3,1,0,0,Custodian Delay,1.0,1
2024-12-10,UNH,Healthcare,large,Healthcare Equity,CUSTODY_A,Custodian,large,27682,515.35,14265961.52,3460694,0.7999,1,1,0,0,System Issue,1.0,1
2024-12-10,PFE,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,500000,28.11,14053805.45,45742726,1.0931,3,1,0,0,Securities Lending Recall,1.0,1
2024-12-10,MRK,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,131113,127.55,16723846.37,8725559,1.5026,1,1,0,0,Custodian Delay,1.0,1
2024-12-10,OPEN,Financials,mid,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,2.74,1371834.99,29987302,1.6674,1,1,0,0,FX Settlement Mismatch,1.0,1
2024-12-10,HOOD,Financials,mid,Financials Equity,REGB_A,Regional Broker,mid,500000,18.49,9244698.81,30866632,1.6199,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-10,SPCE,Consumer,mid,Consumer Equity,CUSTODY_B,Custodian,large,500000,1.13,566583.86,26603395,1.8795,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-10,SPY,ETF,large,ETF,FOREIGN_A,Foreign Dealer,large,85877,582.23,49999791.7,83075938,0.1034,4,2,0,0,Custodian Delay,1.0,1
2024-12-10,QQQ,ETF,large,ETF,FOREIGN_B,Foreign Dealer,large,99385,503.09,49999823.94,52893862,0.1879,1,4,1,0,FX Settlement Mismatch,1.0,1
2024-12-10,IWM,ETF,mid,ETF,CUSTODY_B,Custodian,large,240180,208.18,49999894.87,44704462,0.5373,1,1,0,0,Custodian Delay,1.0,1
2024-12-10,IWM,ETF,mid,ETF,CUSTODY_A,Custodian,large,240180,208.18,49999894.87,44704462,0.5373,1,1,0,0,Corporate Action,1.0,1
2024-12-10,ARKK,ETF,mid,ETF,PRIME_C,Prime Broker,large,168486,50.54,8514638.02,20302982,0.8299,1,2,0,0,Corporate Action,1.0,1
2024-12-10,HYG,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,483494,78.4,37906009.09,23473875,2.0597,1,2,0,0,FX Settlement Mismatch,1.0,1
2024-12-11,MSFT,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,111130,404.35,44935670.68,25966702,0.428,1,1,0,0,Corporate Action,1.0,1
2024-12-11,GOOGL,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,273009,183.14,49999856.23,22479570,1.2145,1,2,0,0,Short Sale Locate Failure,1.0,1
2024-12-11,GOOGL,Technology,large,Technology Equity,PRIME_A,Prime Broker,large,146709,183.14,26868817.17,22479570,0.6526,1,2,0,0,SSI Mismatch,1.0,1
2024-12-11,GOOGL,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,273009,183.14,49999856.23,22479570,1.2145,2,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-11,AMZN,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,266657,187.51,49999863.65,63656705,0.4189,1,1,0,0,System Issue,1.0,1
2024-12-11,AMZN,Consumer,large,Consumer Equity,CUSTODY_B,Custodian,large,238865,187.51,44788688.95,63656705,0.3752,1,1,0,0,Corporate Action,1.0,1
2024-12-11,AMZN,Consumer,large,Consumer Equity,FOREIGN_A,Foreign Dealer,large,266657,187.51,49999863.65,63656705,0.4189,1,1,0,0,SSI Mismatch,1.0,1
2024-12-11,TSLA,Consumer,large,Consumer Equity,FOREIGN_A,Foreign Dealer,large,202968,246.34,49999933.44,164664898,0.1233,1,2,0,0,FX Settlement Mismatch,1.0,1
2024-12-11,TSLA,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,202968,246.34,49999933.44,164664898,0.1233,1,2,0,0,SSI Mismatch,1.0,1
2024-12-11,JPM,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,134717,200.63,27028112.04,14957714,0.9007,1,3,0,0,Securities Lending Recall,1.0,1
2024-12-11,BAC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,400441,38.03,15229527.88,57757502,0.6933,5,4,1,1,Corporate Action,1.0,1
2024-12-11,WFC,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,124183,59.01,7327639.54,26638609,0.4662,1,1,0,0,Corporate Action,1.0,1
2024-12-11,XOM,Energy,large,Energy Equity,CUSTODY_A,Custodian,large,414118,120.74,49999995.29,32351528,1.2801,1,3,0,0,Custodian Delay,1.0,1
2024-12-11,XOM,Energy,large,Energy Equity,FOREIGN_B,Foreign Dealer,large,238624,120.74,28811109.1,32351528,0.7376,1,2,0,0,Custodian Delay,1.0,1
2024-12-11,CVX,Energy,large,Energy Equity,CUSTODY_A,Custodian,large,51262,156.47,8020994.37,8866959,0.5781,1,2,0,0,Custodian Delay,1.0,1
2024-12-11,PFE,Healthcare,large,Healthcare Equity,PRIME_A,Prime Broker,large,500000,27.39,13694541.25,47331394,1.0564,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-11,MRK,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,375181,133.27,49999938.81,13677287,2.7431,2,2,0,0,Securities Lending Recall,1.0,1
2024-12-11,WMT,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,107620,196.53,21150456.09,8756539,1.229,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-11,COST,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,40154,862.05,34614862.67,2918804,1.3757,1,1,0,0,Counterparty Error,1.0,1
2024-12-11,LCID,Consumer,mid,Consumer Equity,PRIME_A,Prime Broker,large,370888,3.59,1329702.74,38871768,0.9541,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-11,BBAI,Technology,mid,Technology Equity,PRIME_C,Prime Broker,large,500000,3.33,1663836.59,20984806,2.3827,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-11,HOOD,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,17.85,8927364.87,41253770,1.212,1,4,1,0,System Issue,1.0,1
2024-12-11,SPCE,Consumer,mid,Consumer Equity,PRIME_A,Prime Broker,large,500000,1.23,615532.14,36373505,1.3746,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-11,SPY,ETF,large,ETF,FOREIGN_B,Foreign Dealer,large,87493,571.47,49999998.28,135329141,0.0647,2,2,0,0,Custodian Delay,1.0,1
2024-12-11,SPY,ETF,large,ETF,PRIME_C,Prime Broker,large,87493,571.47,49999998.28,135329141,0.0647,3,4,1,0,Short Sale Locate Failure,1.0,1
2024-12-11,SPY,ETF,large,ETF,PRIME_B,Prime Broker,large,87493,571.47,49999998.28,135329141,0.0647,2,1,0,0,SSI Mismatch,1.0,1
2024-12-11,QQQ,ETF,large,ETF,CUSTODY_A,Custodian,large,103277,484.13,49999666.81,27304438,0.3782,1,2,0,0,System Issue,1.0,1
2024-12-11,IWM,ETF,mid,ETF,PRIME_B,Prime Broker,large,237416,210.6,49999805.78,39453403,0.6018,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-11,ARKK,ETF,mid,ETF,HEDGE_A,Hedge Fund,mid,500000,46.28,23142469.13,21021681,2.3785,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-11,ARKK,ETF,mid,ETF,CUSTODY_B,Custodian,large,500000,46.28,23142469.13,21021681,2.3785,2,4,1,0,Securities Lending Recall,1.0,1
2024-12-11,ARKK,ETF,mid,ETF,PRIME_C,Prime Broker,large,447931,46.28,20732458.68,21021681,2.1308,2,2,0,0,SSI Mismatch,1.0,1
2024-12-12,AAPL,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,271943,183.86,49999962.05,56227562,0.4836,1,1,0,0,Corporate Action,1.0,1
2024-12-12,NVDA,Technology,large,Technology Equity,FOREIGN_A,Foreign Dealer,large,379302,131.82,49999974.71,443073012,0.0856,1,1,0,0,Corporate Action,1.0,1
2024-12-12,TSLA,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,202111,247.39,49999907.19,103123975,0.196,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-12,BAC,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,500000,36.25,18124654.31,85268894,0.5864,1,1,0,0,Short Sale Locate Failure,1.0,1
2024-12-12,WFC,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,396135,58.56,23198625.54,22701303,1.745,1,1,0,0,Custodian Delay,1.0,1
2024-12-12,XOM,Energy,large,Energy Equity,HEDGE_A,Hedge Fund,mid,100286,120.67,12101692.49,16053560,0.6247,1,1,0,0,SSI Mismatch,1.0,1
2024-12-12,XOM,Energy,large,Energy Equity,REGB_A,Regional Broker,mid,240475,120.67,29018551.96,16053560,1.498,1,1,0,0,Custodian Delay,1.0,1
2024-12-12,JNJ,Healthcare,large,Healthcare Equity,REGB_B,Regional Broker,mid,280501,157.57,44197273.89,11978348,2.3417,1,1,0,0,Securities Lending Recall,1.0,1
2024-12-12,JNJ,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,186862,157.57,29443000.18,11978348,1.56,1,1,0,0,Corporate Action,1.0,1
2024-12-12,PFE,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,500000,27.71,13854267.63,53387405,0.9366,1,1,0,0,Custodian Delay,1.0,1
2024-12-12,PFE,Healthcare,large,Healthcare Equity,CUSTODY_A,Custodian,large,262842,27.71,7282966.83,53387405,0.4923,1,1,0,0,System Issue,1.0,1
2024-12-12,PLTR,Technology,mid,Technology Equity,HEDGE_B,Hedge Fund,mid,500000,24.31,12155867.51,112202106,0.4456,1,4,1,0,SSI Mismatch,1.0,1
2024-12-12,RIVN,Consumer,mid,Consumer Equity,CUSTODY_B,Custodian,large,500000,11.36,5680392.84,73545214,0.6799,1,2,0,0,Custodian Delay,1.0,1
2024-12-12,RIVN,Consumer,mid,Consumer Equity,PRIME_B,Prime Broker,large,500000,11.36,5680392.84,73545214,0.6799,1,1,0,0,Corporate Action,1.0,1
